delta_x,delta_v
9.546579,-3.2838953
8.884124,2.0946646
9.340388,-1.2669353
10.694893,4.1116247
13.1681185,0.7500247
12.279743,-2.6115754
9.131296,-3.7131045
8.039632,1.6654556
8.066688,-1.6961443
8.991983,3.6824155
11.035999,0.3208156
9.718414,-3.0407844
9.29907,2.3377757
9.9984455,-1.0238245
8.437751,-2.1253536
8.933837,3.2532065
10.548643,-0.10839348
8.80185,-3.4699936
7.9532967,1.9085665
8.223463,-1.4530334
31.658373,-3.991678
27.666695,-3.991678
23.675016,-3.991678
19.683338,-3.991678
15.69166,-3.991678
11.699982,-3.991678
10.329744,1.3868821
10.078226,-1.974718
10.724948,3.403842
12.49039,0.042242028
10.894233,-3.3193579
10.196314,2.059202
10.617116,-1.302398
8.777847,-2.403927
8.99536,2.974633
10.3315935,-0.38696706
8.306227,-3.748567
7.179099,1.629993
7.170692,-1.7316071
8.060525,3.6469529
10.069078,0.28535295
8.716031,-3.076247
8.261224,2.3023129
8.925137,-1.0592871
10.487289,4.319273
13.168162,0.95767295
12.487435,-2.403927
9.546638,-3.5054562
8.6626215,1.8731039
8.8973255,-1.4884962
29.308317,-2.302252
25.367664,-5.663852
19.16694,-6.7653813
15.023,-1.3868213
14.4951725,0.37562528
13.232397,-2.9859748
9.709552,-4.087504
8.243488,1.2910562
7.896144,-2.0705438
8.447041,3.3080163
10.116656,-0.053583805
8.424673,-3.4151838
7.630929,1.9633762
7.955905,-1.3982238
9.179121,3.9803362
11.521057,0.6187362
10.501393,-2.742864
10.37997,2.6356962
11.377266,-0.7259038
9.012962,-4.087504
7.5468984,1.2910562
7.1995544,-2.0705438
7.7504506,3.3080163
9.420067,-0.053583805
7.728083,-3.4151838
6.9343395,1.9633762
7.2593155,-1.3982238
8.482532,3.9803362
10.824468,0.6187362
9.804804,-2.742864
29.832693,-3.6416461
24.552649,-7.0032463
17.012531,-8.104775
11.529195,-2.7262154
9.661973,-0.9637687
8.97968,-0.38625023
11.2148695,4.9923096
14.568779,1.6307098
14.561089,-1.7308903
12.293328,-2.8324194
9.2849865,-3.1933684
8.713058,2.1851916
9.25985,-1.1764084
10.704882,4.202152
13.268633,0.8405516
12.470785,-2.5210483
9.412866,-3.6225774
8.411728,1.7559825
8.52931,-1.6056174
9.545134,3.7729425
11.679676,0.41134253
10.452619,-2.9502575
10.123801,2.4283025
10.913703,-0.93329746
9.443535,-2.0348265
10.0301485,3.3437335
11.735482,-0.017866546
10.079215,-3.3794665
9.321189,1.9990934
9.681882,-1.3625065
31.875546,-2.3326967
27.90445,-5.694297
21.67328,-6.795826
14.701533,-7.156775
10.166199,-1.7782148
11.009424,3.6003451
12.971369,0.23874521
11.571714,-3.1228547
11.070299,2.255705
11.687605,-1.1058948
10.044839,-2.207424
10.458855,3.1711361
11.991591,-0.19046389
10.162727,-3.552064
9.232103,1.8264961
9.420199,-1.5351039
10.506536,3.843456
12.711592,0.4818561
11.555048,-2.8797438
8.138433,-3.981273
6.7786,1.397287
6.537487,-1.9643129
7.194614,3.414247
8.970461,0.05264703
8.486238,-1.048882
10.058795,4.329678
12.750073,0.96807796
12.079751,-2.393522
9.149358,-3.4950511
8.275747,1.8835088
31.849255,-3.9353943
27.91386,-3.9353943
23.978466,-3.9353943
20.043072,-3.9353943
16.107677,-3.9353943
12.172284,-3.9353943
10.85833,1.4431657
10.663095,-1.9184343
8.20779,-3.0199633
7.8092666,2.3585966
8.529464,-1.0030034
10.1479,4.3755565
12.8850565,1.0139567
12.260613,-2.3476434
9.376099,-3.4491725
8.548367,1.9293876
8.8393545,-1.4322125
10.028582,3.9463475
12.336529,0.58474755
11.282877,-2.7768524
11.127464,2.6017075
12.090772,-0.75989246
9.692479,-4.1214924
8.192427,1.2570676
7.8110943,-2.1045325
8.328002,3.2740276
9.96363,-0.08757246
8.237657,-3.4491725
7.4099245,1.9293876
7.700912,-1.4322125
31.507215,-3.406902
26.461912,-6.768502
19.15654,-7.8700314
13.9079485,-2.4914713
12.275471,-0.7290247
9.908046,-4.090625
8.438861,1.2879353
8.088396,-2.0736647
8.636171,3.3048954
10.302667,-0.056704707
8.607562,-3.4183047
7.8106976,1.9602553
8.132553,-1.4013447
9.352648,3.9772153
11.691463,0.6156153
10.668678,-2.7459848
10.544134,2.6325753
11.538309,-0.7290247
9.170884,-4.090625
7.7016997,1.2879353
7.351235,-2.0736647
7.89901,3.3048954
9.565506,-0.056704707
7.870401,-3.4183047
7.0735364,1.9602553
7.3953915,-1.4013447
8.615487,3.9772153
10.954302,0.6156153
9.931518,-2.7459848
9.8069725,2.6325753
31.203184,-1.8588188
27.705965,-5.220419
21.948675,-6.321948
15.450805,-6.682897
11.389348,-1.3043369
10.944004,0.4581096
9.763714,-2.9034903
9.481664,2.4750695
10.318334,-0.8865304
8.894932,-1.9880595
9.528313,3.3905005
11.280413,0.028900508
9.670914,-3.3326995
8.959654,2.0458605
9.367114,-1.3157395
10.672815,4.0628204
13.097236,0.7012205
12.160056,-2.6603794
8.962806,-3.7619085
7.822337,1.6166514
7.8005886,-1.7449486
8.67708,3.6336114
10.672292,0.27201143
9.3059025,-3.0895886
8.837754,2.2889714
9.488326,-1.0726286
11.037137,4.3059316
13.704668,0.9443314
13.0106,-2.4172685
10.05646,-3.5187976
33.885654,-1.0628452
31.184408,-4.424445
26.223091,-5.5259743
20.521196,-5.8869233
14.576627,-6.005199
11.192867,-0.6266391
8.927828,-3.988239
7.561029,1.3903209
7.31295,-1.9712791
7.963111,3.407281
9.731992,0.045680895
8.139273,-3.3159192
7.4447937,2.062641
7.869035,-1.2989591
9.191515,4.079601
11.632716,0.7180009
10.712317,-2.643599
10.690158,2.7349608
11.786719,-0.6266391
9.52168,-3.988239
8.154881,1.3903209
7.9068017,-1.9712791
8.556963,3.407281
10.325844,0.045680895
8.733125,-3.3159192
8.038645,2.062641
8.462886,-1.2989591
9.785367,4.079601
12.226568,0.7180009
11.306169,-2.643599
28.594725,-3.898182
24.696543,-3.898182
20.798363,-3.898182
16.90018,-3.898182
13.001998,-3.898182
11.725256,1.4803782
11.567235,-1.8812218
9.149142,-2.982751
8.787831,2.3958092
9.54524,-0.9657909
11.20089,4.4127693
13.975258,1.051169
13.388027,-2.310431
10.540726,-3.41196
9.750206,1.9666001
10.078405,-1.395
8.146535,-2.496529
8.271445,2.882031
9.515077,-0.47956908
8.498636,-1.5810982
9.538979,3.7974617
11.69804,0.43586183
10.495502,-2.925738
10.191204,2.4528217
11.005626,-0.9087782
9.559977,-2.0103073
10.171109,3.3682528
11.900962,0.0066527436
10.269215,-3.3549473
9.535707,2.0236127
34.56905,-1.3352475
31.595404,-4.6968474
26.361685,-5.7983766
20.387386,-6.1593256
14.170416,-6.2776012
10.514254,-0.8990414
10.474206,0.8634051
9.699211,-2.498195
9.822456,2.8803651
11.064422,-0.48123488
8.944787,-3.842835
7.7233915,1.5357251
7.620717,-1.8258749
8.416282,3.552685
10.330567,0.19108512
8.883252,-3.1705148
8.334177,2.208045
8.903822,-1.1535549
10.371708,4.225005
12.958313,0.8634051
12.183318,-2.498195
9.148252,-3.599724
8.169968,1.778836
8.310404,-1.582764
9.34908,3.795796
11.506476,0.43419603
10.302272,-2.927404
9.996308,2.4511561
10.809064,-0.91044396
9.36175,-2.0119731
32.783478,-1.6736299
29.471449,-5.0352297
23.89935,-6.136759
17.586668,-6.497708
13.7104,-1.119148
13.450245,0.6432985
12.455144,-2.7183015
9.199971,-3.8198307
8.00158,1.5587294
7.92191,-1.8028706
8.740479,3.5756893
10.677769,0.21408942
9.253458,-3.1475105
8.727387,2.2310495
9.320037,-1.1305506
10.810926,4.248009
13.420536,0.8864094
12.668546,-2.4751906
9.656484,-3.5767198
8.701204,1.8018403
8.864645,-1.5597596
9.926325,3.8188004
12.106726,0.45720035
10.925526,-2.9043996
10.642566,2.4741604
11.478326,-0.88743967
10.054016,-1.9889687
10.686487,3.3895912
12.437678,0.02799125
10.82727,-3.3336089
29.111818,-1.7674916
25.705927,-5.1290917
20.039965,-6.230621
13.633422,-6.59157
9.663292,-1.2130097
11.071722,4.16555
13.598873,0.80395025
12.764423,-2.5576499
9.669903,-3.6591787
8.632164,1.7193812
8.713144,-1.6422188
9.692366,3.7363412
11.790307,0.37474117
10.5266485,-2.9868588
10.161229,2.3917012
10.914531,-0.9698988
9.407761,-2.0714278
9.957773,3.307132
11.626505,-0.05446791
9.933638,-3.4160678
9.139009,1.9624921
9.463101,-1.3991079
10.685433,3.9794521
13.026485,0.6178521
12.005938,-2.743748
8.725319,-3.845277
7.501482,1.533283
7.3963647,-1.828317
8.189487,3.550243
10.101331,0.18864301
33.02784,-1.2701265
30.119312,-4.6317263
24.950714,-5.7332554
19.041536,-6.0942044
12.889687,-6.2124805
9.298646,-0.83392036
11.086165,4.5446396
13.992406,1.1830397
13.5370455,-2.1785603
10.821614,-3.2800894
10.162965,2.0984704
10.6230345,-1.2631295
8.823034,-2.3646586
9.079816,3.0139015
10.4553175,-0.34769854
8.469219,-3.7092986
7.3813605,1.6692615
7.412222,-1.6923386
8.341323,3.6862214
10.389145,0.32462144
9.075366,-3.0369785
8.659827,2.3415813
9.363009,-1.0200186
10.964431,4.3585415
13.684572,0.99694145
13.043114,-2.3646586
10.141584,-3.4661877
9.296836,1.9123724
9.570808,-1.4492277
10.743021,3.9293323
30.648066,-1.9405309
27.069136,-5.302131
21.230133,-6.40366
14.650552,-6.764609
10.507382,-1.386049
9.980327,0.37639746
8.718324,-2.9852026
8.354562,2.3933575
9.109519,-0.9682425
10.762716,4.4103174
13.534634,1.0487175
12.944951,-2.3128824
10.095198,-3.4144115
9.302226,1.9641484
9.6279745,-1.3974516
10.851963,3.9811084
13.194672,0.6195084
12.17578,-2.7420917
8.896817,-3.8436208
7.674637,1.5349393
7.571176,-1.8266608
8.365955,3.5518992
10.279454,0.19029929
8.831354,-3.1713006
8.281493,2.2072592
8.850352,-1.1543407
10.3174515,4.2242193
12.903271,0.8626193
12.12749,-2.4989808
9.091639,-3.60051
31.207357,-2.1034777
27.465479,-5.465078
21.46353,-6.566607
14.721002,-6.927556
10.4148855,-1.5489959
9.724883,0.21345064
8.299933,-3.1481493
7.7732244,2.2304106
8.365235,-1.1311893
9.855486,4.2473707
12.464457,0.8857706
11.711827,-2.4758294
8.699127,-3.5773585
7.7432084,1.8012016
7.9060097,-1.5603985
8.9670515,3.8181615
11.146813,0.45656157
9.964974,-2.9050384
9.681376,2.4735215
10.516498,-0.88807845
9.091548,-1.9896076
9.723381,3.3889525
11.473933,0.027352465
9.862885,-3.3342476
9.150078,2.0443125
9.55599,-1.3172876
10.860143,4.0612726
13.283015,0.69967246
12.344288,-2.6619275
9.14549,-3.7634566
34.538933,-1.0257537
31.874779,-4.387354
26.950554,-5.488883
21.28575,-5.849832
15.378271,-5.9681077
12.031604,-0.5895477
9.803656,-3.9511478
8.4739485,1.4274123
8.26296,-1.9341877
8.950213,3.4443724
10.756186,0.0827723
9.200558,-3.2788277
8.54317,2.0997324
9.004502,-1.2618676
10.364075,4.116692
12.842367,0.7550923
11.959059,-2.6065078
8.8156805,-3.708037
7.7290835,1.6705232
7.761207,-1.6910768
8.69157,3.6874833
10.740653,0.3258832
9.428137,-3.0357168
9.01386,2.3428433
9.718303,-1.0187567
8.162675,-2.120286
8.66383,3.258274
10.283704,-0.10332587
8.541978,-3.4649258
7.6984916,1.9136342
29.7159,-1.2680293
26.809471,-4.6296296
21.642971,-5.7311583
15.73589,-6.0921073
12.265223,-0.7135475
9.913276,-4.0751476
8.459568,1.3034124
8.12458,-2.0581875
8.687833,3.3203726
10.369805,-0.041227523
8.690178,-3.4028275
7.90879,1.9757324
8.246122,-1.3858675
9.481695,3.9926925
11.835988,0.6310925
10.82868,-2.7305076
10.719613,2.6480525
11.729265,-0.7135475
9.377317,-4.0751476
7.92361,1.3034124
7.5886226,-2.0581875
8.1518755,3.3203726
9.833847,-0.041227523
8.15422,-3.4028275
7.3728323,1.9757324
7.710165,-1.3858675
8.945738,3.9926925
11.30003,0.6310925
10.292723,-2.7305076
10.183655,2.6480525
30.65807,-3.599199
25.420471,-6.960799
17.9228,-8.062328
12.481913,-2.6837683
10.657138,-0.9213217
10.017291,-0.34380317
8.035088,-3.705403
6.9511247,1.6731569
6.9858813,-1.6884432
7.918878,3.690117
9.970595,0.3285168
8.660712,-3.0330832
8.249069,2.3454769
8.956145,-1.0161232
10.561462,4.362437
13.2855,1.0008368
12.647936,-2.360763
9.750302,-3.4622922
8.90945,1.9162678
9.187318,-1.4453323
10.363425,3.9332278
12.658253,0.57162774
11.59148,-2.7899723
8.264637,-3.8915014
6.994576,1.4870586
6.8432345,-1.8745414
7.590133,3.5040185
9.455752,0.14241864
7.9597707,-3.2191813
7.362029,2.1593785
28.082932,-3.221049
23.223484,-6.582649
16.103964,-7.6841784
11.0412245,-2.3056183
9.5946,-0.5431717
9.332903,0.034346752
7.72885,-3.3272533
7.023037,2.0513067
7.4359436,-1.3102932
8.74709,4.068267
11.176957,0.70666677
10.245224,-2.6549332
10.211731,2.7236269
11.296957,-0.63797325
9.020584,-3.9995732
7.642451,1.3789867
7.3830376,-1.9826132
8.021864,3.3959467
9.779411,0.034346752
8.175358,-3.3272533
7.4695444,2.0513067
7.8824515,-1.3102932
9.193598,4.068267
11.623465,0.70666677
10.691731,-2.6549332
10.658238,2.7236269
11.743465,-0.63797325
9.467092,-3.9995732
8.088959,1.3789867
7.8295455,-1.9826132
31.947218,-1.1188488
29.18997,-4.4804487
24.17265,-5.581978
18.41475,-5.942927
12.414176,-6.061203
8.974414,-0.68264276
10.913211,4.695917
13.970728,1.3343172
13.666645,-2.0272827
11.102491,-3.1288118
10.595119,2.2497482
11.206468,-1.1118518
9.557745,-2.213381
9.965804,3.165179
11.492583,-0.19642095
9.657763,-3.558021
8.721181,1.820539
8.90332,-1.5410609
9.9837,3.8374991
12.182798,0.47589904
11.020297,-2.885701
10.756037,2.4928591
11.610496,-0.868741
10.204884,-1.97027
10.856053,3.40829
12.625943,0.046689957
11.034233,-3.31491
10.340763,2.06365
10.766013,-1.29795
8.931192,-2.3994792
29.325104,-3.3950171
24.291687,-6.756617
16.998198,-7.858146
11.761492,-2.4795864
10.1409,-0.7171397
9.705235,-0.13962124
7.927213,-3.5012212
7.047432,1.8773388
7.2863708,-1.4842613
8.42355,3.8942988
10.679448,0.53269875
9.573747,-2.8289013
9.366285,2.5496588
10.277544,-0.81194127
8.928732,-1.9134704
9.636702,3.4650896
11.463391,0.10348967
9.928481,-3.2581103
9.291811,2.1204498
9.773861,-1.2411504
11.15415,4.1374097
13.65316,0.77580965
12.790569,-2.5857904
9.667909,-3.6873195
8.602029,1.6912405
8.654869,-1.6703594
9.60595,3.7082007
11.675751,0.34660056
10.383951,-3.0149994
9.990392,2.3635607
31.915823,-2.991038
27.286386,-6.3526382
20.396877,-7.4541674
15.56415,-2.0756073
14.347536,-0.3131607
12.395975,-3.6747606
11.342654,1.7037994
11.408053,-1.6578007
9.213382,-2.7593298
9.075492,2.6192303
10.056322,-0.7423698
8.7770815,-1.8438989
9.554623,3.534661
11.450884,0.17306113
9.985545,-3.1885388
9.418447,2.190021
9.970067,-1.1715789
8.261618,-2.273108
8.60995,3.105452
10.077002,-0.25614795
8.182454,-3.617748
7.186146,1.760812
7.308558,-1.600788
8.32921,3.777772
10.468582,0.41617206
9.246354,-2.945428
8.922366,2.433132
9.717098,-0.9284679
8.25176,-2.029997
8.843203,3.348563
30.219728,-3.5931978
24.98813,-6.9547977
17.49646,-8.056327
12.061574,-2.677767
10.242801,-0.91532046
9.608954,-0.337802
9.363386,-0.14856073
9.2450485,-0.08655016
9.168403,-0.066230536
9.105417,-0.0595722
9.046908,-0.0573904
8.989866,-0.056675464
8.933305,-0.056441195
8.876901,-0.05636443
8.820549,-0.056339275
8.764214,-0.05633103
8.707884,-0.05632833
8.651556,-0.056327447
8.595229,-0.056327157
11.160341,5.3222327
14.844174,1.9606328
15.166408,-1.4009671
13.228569,-2.5024962
10.550151,-2.8634453
10.3081455,2.5151148
11.18486,-0.8464853
9.801504,-1.9480144
10.47493,3.4305456
12.267076,0.06894562
10.697621,-3.2926543
33.214405,-1.9454154
29.630589,-5.3070154
23.786701,-6.4085445
17.202236,-6.7694936
13.054182,-1.3909335
12.522243,0.37151307
11.255355,-2.990087
10.886708,2.388473
11.636782,-0.97312695
10.126783,-2.074656
10.673568,3.303904
12.339071,-0.057696026
10.642976,-3.419296
9.845119,1.9592639
10.165983,-1.402336
8.226776,-2.503865
8.344352,2.8746948
9.5806465,-0.48690513
8.55687,-1.5884342
9.589876,3.7901258
11.741602,0.4285258
10.531728,-2.9330742
10.220094,2.4454858
11.027179,-0.9161142
9.574194,-2.0176432
10.177991,3.3609166
11.900507,-0.00068329164
10.261424,-3.3622832
9.520581,2.0162766
9.898458,-1.3453233
28.413403,-3.83463
24.578773,-3.83463
20.744143,-3.83463
16.909513,-3.83463
13.0748825,-3.83463
11.861692,1.54393
11.767222,-1.81767
9.412682,-2.919199
9.114923,2.4593608
9.9358835,-0.902239
8.496774,-2.0037682
9.114446,3.3747919
10.850838,0.013191866
9.22563,-3.3484082
8.498661,2.0301518
8.890413,-1.3314481
10.180405,4.047112
12.589117,0.6855119
11.636229,-2.676088
8.423269,-3.7776172
7.2670927,1.6009427
7.2296352,-1.7606572
8.090418,3.6179028
10.069921,0.25630277
8.687823,-3.1052973
8.203966,2.2732627
8.838829,-1.0883372
10.371932,4.2902226
13.023755,0.9286228
12.313977,-2.4329772
32.93312,-1.8705069
29.424213,-5.2321067
23.655235,-6.333636
17.145678,-6.694585
13.072533,-1.316025
12.615501,0.44642156
11.423523,-2.9151785
11.129785,2.4633815
11.954766,-0.89821845
10.519677,-1.9997475
11.141369,3.3788126
12.881782,0.017212484
11.260594,-3.3443875
10.537646,2.0341725
10.933419,-1.3274275
9.06912,-2.4289565
9.261604,2.9496033
10.572807,-0.4119966
8.52241,-3.7735965
7.370254,1.6049634
7.3368177,-1.7566366
8.201621,3.6219234
10.185144,0.2603234
8.807068,-3.1012766
8.327231,2.2772834
8.966115,-1.0843166
10.503238,4.2942433
13.159081,0.9326434
12.453325,-2.4289565
9.487497,-3.5304856
33.49735,-1.2521886
30.606762,-4.6137886
25.456102,-5.7153177
19.564863,-6.076267
13.430949,-6.1945424
9.857847,-0.8159825
9.900858,0.94646406
9.208922,-2.4151359
9.415226,2.963424
10.740251,-0.39817595
8.703674,-3.7597759
7.565338,1.6187841
7.5457225,-1.742816
8.424346,3.635744
10.42169,0.27414402
9.057434,-3.087456
8.591418,2.291104
9.2441225,-1.070496
10.795067,4.308064
13.46473,0.94646406
12.772795,-2.4151359
9.820787,-3.516665
8.925563,1.861895
9.149057,-1.4997051
10.270793,3.878855
12.511248,0.51725495
11.390102,-2.844345
11.167197,2.534215
12.063012,-0.82738507
9.597227,-4.188985
28.979946,-2.068503
25.273043,-5.430103
19.30607,-6.531632
15.395878,-1.1530719
12.604405,-4.514672
10.711174,0.8638881
9.936662,-2.497712
10.06039,2.8808482
11.302838,-0.4807519
9.183686,-3.842352
7.9627743,1.5362082
7.860583,-1.8253919
8.6566305,3.553168
10.571399,0.1915681
9.124567,-3.1700318
8.575975,2.208528
9.146103,-1.1530719
10.614471,4.225488
13.201559,0.8638881
12.427048,-2.497712
9.392465,-3.599241
8.414663,1.779319
8.555583,-1.582281
9.594742,3.796279
11.752621,0.43467903
10.5489,-2.926921
10.243419,2.451639
11.056658,-0.909961
9.609826,-2.01149
10.219776,3.36707
28.391579,-3.7539835
24.637596,-3.7539835
20.883612,-3.7539835
17.12963,-3.7539835
13.375646,-3.7539835
9.621662,-3.7539835
8.489119,1.6245766
8.475295,-1.7370234
9.359712,3.6415367
11.362848,0.2799366
10.004385,-3.0816634
9.544162,2.2968967
10.202659,-1.0647033
8.601084,-2.1662326
9.056292,3.2123275
10.630219,-0.14927247
8.842546,-3.5108724
7.953114,1.8676876
8.182402,-1.4939125
9.309929,3.8846476
11.556177,0.5230475
10.4408245,-2.8385525
10.223712,2.5400076
11.1253195,-0.82159245
9.766856,-1.9231216
10.465175,3.4554384
12.282213,0.093838446
10.737651,-3.2677615
10.09133,2.1107984
10.563728,-1.2508016
29.135284,-1.5543401
25.942545,-4.9159403
20.489735,-6.0174694
14.296343,-6.3784184
10.539365,-0.99985826
10.3984995,0.76258826
9.522688,-2.5990117
9.545116,2.7795482
10.686265,-0.5820517
8.465813,-3.9436517
7.1436014,1.4349083
6.9401097,-1.9266918
7.634858,3.4518683
9.448326,0.090268284
7.9001946,-3.2713318
7.250303,2.1072283
7.719131,-1.2543718
9.0862,4.1241884
11.571988,0.76258826
10.696176,-2.5990117
10.718604,2.7795482
11.859753,-0.5820517
9.6393,-3.9436517
8.317089,1.4349083
8.113597,-1.9266918
8.808346,3.4518683
10.621814,0.090268284
9.073682,-3.2713318
8.423791,2.1072283
8.892619,-1.2543718
29.13619,-2.0250263
25.472763,-5.3866262
19.549267,-6.4881554
12.885189,-6.8491044
8.657524,-1.4705445
9.80842,3.9080155
12.078035,0.5464155
10.986051,-2.8151846
10.792307,2.5633755
11.717282,-0.7982245
9.280658,-4.1598244
7.742273,1.2187355
7.3226085,-2.1428645
7.801184,3.2356956
9.398479,-0.1259045
7.634175,-3.4875045
6.7681108,1.8910555
7.0207663,-1.4705445
8.171661,3.9080155
10.4412775,0.5464155
9.349293,-2.8151846
9.155548,2.5633755
10.0805235,-0.7982245
8.745428,-1.8997536
9.467114,3.4788065
11.307521,0.11720641
9.786327,-3.2443936
9.163374,2.1341665
9.659141,-1.2274336
11.053146,4.1511264
29.68601,-3.5054786
24.542133,-6.867079
17.138184,-7.968608
11.791016,-2.5900476
10.059961,-0.8276012
9.513835,-0.2500827
9.355986,-0.060841434
7.6567445,-3.4224415
6.855743,1.9561186
7.1734614,-1.4054815
8.38942,3.9730785
10.724098,0.61147857
9.697177,-2.7501214
9.568496,2.6284385
10.558535,-0.73316145
9.288502,-1.8346906
10.075252,3.5438695
11.9807205,0.18226948
10.5245905,-3.1793306
9.9667,2.1992295
10.52753,-1.1623706
8.828288,-2.2638996
9.185828,3.1146605
10.662088,-0.24693961
8.776749,-3.6085396
7.7896495,1.7700204
7.92127,-1.5915796
8.95113,3.7869804
11.09971,0.42538038
9.886691,-2.9362197
32.472126,-2.8264425
28.007282,-6.1880426
21.28237,-7.2895713
13.816876,-7.6505203
8.787796,-2.2719605
9.137276,3.1065993
10.605474,-0.25500056
8.712074,-3.6166005
7.7169137,1.7619594
7.840473,-1.5996406
8.862272,3.7789195
11.002792,0.41731945
9.781712,-2.9442806
9.458871,2.4342794
10.25475,-0.92732054
8.790559,-2.0288496
9.383149,3.3497105
11.09446,-0.011889649
9.44417,-3.3734896
8.692121,2.0050704
9.05879,-1.3565296
10.323701,4.0220304
12.707332,0.6604304
11.729362,-2.7011697
8.491322,-3.8026989
7.3100624,1.5758612
7.247524,-1.7857387
8.083225,3.5928214
10.037646,0.23122126
8.630467,-3.1303787
32.83361,-3.0033422
28.191868,-6.364942
21.290054,-7.466471
13.647661,-7.82742
8.441681,-2.4488604
8.614261,2.9296997
9.9055605,-0.43190032
8.9367895,-1.5334294
10.0248,3.8451307
12.23153,0.48353058
11.076661,-2.8780694
10.820032,2.5004907
11.682122,-0.86110944
10.284142,-1.9626385
10.942944,3.4159214
12.720465,0.054321494
11.136387,-3.3072784
10.450548,2.0712814
10.88343,-1.2903185
9.05624,-2.3918476
9.285832,2.9867125
10.634145,-0.3748876
8.620857,-3.7364876
7.50581,1.6420724
7.509482,-1.7195276
8.411394,3.6590323
